https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/11032475,11032475,7650000,8300,Knokke-Zoute,1988,AS_NEW,HOUSE,HOUSE,7,2031,HYPER_EQUIPPED,0,0,,,,,578,4,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11125956,11125956,169000,9600,Ronse,1997,JUST_RENOVATED,HOUSE,HOUSE,3,80,INSTALLED,0,0,,,1,17,117,2,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10974852,10974852,7850000,8300,Knokke-Heist Knokke,,AS_NEW,HOUSE,VILLA,4,1198,HYPER_EQUIPPED,0,0,1,,,,363,4,0,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11125957,11125957,119000,9600,Ronse,1930,TO_RENOVATE,HOUSE,HOUSE,3,230,SEMI_EQUIPPED,0,0,1,8,1,130,126,2,0,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/11128291,11128291,650000,1180,Uccle,2006,AS_NEW,HOUSE,HOUSE,4,110,HYPER_EQUIPPED,0,0,1,10,1,40,174,2,0,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/lasne/1380/10728057,10728057,9000000,1380,Lasne,2018,AS_NEW,HOUSE,VILLA,5,84000,USA_HYPER_EQUIPPED,0,0,1,,,,1000,4,1,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/leuven/3000/10626889,10626889,9250000,3000,Leuven,,AS_NEW,HOUSE,APARTMENT_BLOCK,0,1255,INSTALLED,0,0,1,,,,,2,,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/charleroi/6010/11013620,11013620,9300000,6010,Charleroi,2021,JUST_RENOVATED,HOUSE,APARTMENT_BLOCK,100,12000,USA_HYPER_EQUIPPED,0,0,1,10,1,3000,5000,4,0,JUST_RENOVATED
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen-merksem/2170/11128275,11128275,429900,2170,Antwerpen Merksem,1919,GOOD,HOUSE,MIXED_USE_BUILDING,3,65,INSTALLED,0,0,,,,,210,2,0,GOOD
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/11128213,11128213,249000,9230,Wetteren,1935,GOOD,HOUSE,HOUSE,2,90,INSTALLED,0,0,1,,,,90,2,0,GOOD
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11128403,11128403,245000,9600,Ronse,1925,AS_NEW,HOUSE,HOUSE,3,83,INSTALLED,0,0,1,10,1,25,112,2,0,AS_NEW
