https://www.immoweb.be/en/classified/duplex/for-sale/marchienne-au-pont/6030/10704860,10704860,14999,6030,Marchienne-au-Pont,,,APARTMENT,DUPLEX,3,,,,0,1,26,,,97,,0
https://www.immoweb.be/en/classified/loft/for-sale/antwerp/2660/11124504,11124504,3200,2660,Antwerp,,,APARTMENT,LOFT,0,,,,1,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/oostvleteren/8640/11083724,11083724,,8640,OOSTVLETEREN,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wemmel/1780/10294649,10294649,,1780,Wemmel,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/bilzen/3740/11128910,11128910,2500,3740,Bilzen,,,APARTMENT,APARTMENT,2,,,,0,1,15,,,96,,
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10742040,10742040,6950000,8300,Knokke-Heist,1972,TO_RENOVATE,HOUSE,VILLA,5,1611,INSTALLED,,0,1,,,,355,"(4,)",0
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/bilzen/3740/11128909,11128909,,3740,Bilzen,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/villa/for-sale/het-zoute/8300/10909144,10909144,6950000,8300,Het Zoute,1973,TO_RENOVATE,HOUSE,VILLA,5,1613,HYPER_EQUIPPED,,1,1,,1,1350,355,"(4,)",
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10887802,10887802,6995000,8300,Knokke-Heist Knokke,,,HOUSE,VILLA,8,,,,0,1,,,,900,,1
https://www.immoweb.be/en/classified/villa/for-sale/knokke/8300/10506242,10506242,6995000,8300,Knokke,,,HOUSE,VILLA,7,,,,0,,,,,900,,
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10887917,10887917,6995000,8300,Knokke-Heist,2006,AS_NEW,HOUSE,VILLA,6,2700,HYPER_EQUIPPED,,0,1,,,,593,"(4,)",1
https://www.immoweb.be/en/classified/villa/for-sale/het-zoute/8300/10502214,10502214,6995000,8300,het Zoute,,,HOUSE,VILLA,8,,,,0,,,,,900,,1
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10833563,10833563,7500000,1390,Grez-Doiceau,2009,AS_NEW,HOUSE,HOUSE,7,13154,USA_HYPER_EQUIPPED,,0,1,260,,,1288,"(4,)",1
https://www.immoweb.be/en/classified/exceptional-property/for-sale/knokke-heist/8300/10887262,10887262,6995000,8300,Knokke-Heist,1999,GOOD,HOUSE,EXCEPTIONAL_PROPERTY,8,2690,HYPER_EQUIPPED,,0,1,,1,2690,900,"(4,)",1
https://www.immoweb.be/en/classified/villa/for-sale/grez-doiceau/1390/10447218,10447218,7500000,1390,Grez-Doiceau,,AS_NEW,HOUSE,VILLA,5,13154,HYPER_EQUIPPED,,0,1,200,,,1200,"(4,)",1
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10445148,10445148,7500000,1390,Grez-Doiceau,2009,AS_NEW,HOUSE,HOUSE,6,13154,HYPER_EQUIPPED,,0,1,130,1,13154,1288,"(4,)",1
https://www.immoweb.be/en/classified/villa/for-sale/grez-doiceau/1390/10443763,10443763,7500000,1390,Grez-Doiceau,,,HOUSE,VILLA,6,,,,1,1,,,,1290,,1
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10753775,10753775,7650000,8300,Knokke-Heist Knokke,1988,AS_NEW,HOUSE,VILLA,7,2031,USA_HYPER_EQUIPPED,,0,1,,,,578,"(4,)",1
https://www.immoweb.be/en/classified/house/for-sale/knokke-zoute/8300/11032475,11032475,7650000,8300,Knokke-Zoute,1988,AS_NEW,HOUSE,HOUSE,7,2031,HYPER_EQUIPPED,,0,,,,,578,"(4,)",
https://www.immoweb.be/en/classified/exceptional-property/for-sale/liege/4000/11066133,11066133,7950000,4000,Liège,,,HOUSE,EXCEPTIONAL_PROPERTY,35,,,,0,,,,,5596,,0
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10974852,10974852,7850000,8300,Knokke-Heist Knokke,,AS_NEW,HOUSE,VILLA,4,1198,HYPER_EQUIPPED,,0,1,,,,363,"(4,)",0
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/10452091,10452091,8000000,1000,Bruxelles,,,HOUSE,APARTMENT_BLOCK,0,,,,1,,,,,1950,,0
https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1050/11072887,11072887,8500000,1050,Bruxelles,,,HOUSE,MANSION,6,,,,1,1,1,1,1,950,,0
